Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега;Dir_X;Dir_Y;Dir_Z
0.000000;-0.500000;1.000000;9.092856;neutron;1.413137;-0.71;0.04;0.71
0.000000;-0.500000;1.000000;4.979235;neutron;1.002274;-0.87;0.50;0.03
0.000000;-0.500000;1.000000;1.800000;neutron;0.768792;-0.56;0.65;0.52
0.000000;-0.500000;1.000000;4.177505;alpha;1.212227;-0.82;-0.54;0.17
0.000000;-0.500000;1.000000;1.800000;alpha;2.083581;-0.10;-0.26;0.96
0.000000;-0.500000;1.000000;1.800000;alpha;1.047677;0.95;-0.26;0.14
0.000000;-0.500000;1.000000;1.900000;neutron;1.002731;-1.00;-0.07;0.03
0.000000;-0.500000;1.000000;1.900000;neutron;1.428781;-0.70;-0.46;0.54
0.000000;-0.500000;1.000000;1.900000;neutron;1.910115;-0.52;-0.40;0.75
0.000000;-0.500000;1.000000;1.900000;neutron;0.735141;-0.20;0.68;0.71
0.000000;-0.500000;1.000000;1.900000;neutron;0.582911;0.34;0.86;0.39
0.000000;-0.500000;1.000000;8.368432;neutron;1.336928;-0.75;-0.02;0.66
0.000000;-0.500000;1.000000;1.900000;alpha;0.763098;-0.51;0.66;0.55
0.000000;-0.500000;1.000000;1.900000;alpha;1.545615;-0.23;-0.97;0.08
0.000000;-0.500000;1.000000;2.000000;neutron;1.731968;-0.58;-0.82;0.02
0.000000;-0.500000;1.000000;11.450632;neutron;0.614189;-0.48;0.81;0.33
0.000000;-0.500000;1.000000;2.827602;neutron;1.473355;0.68;0.34;0.65
0.000000;-0.500000;1.000000;2.000000;neutron;2.097591;-0.30;-0.01;0.95
0.000000;-0.500000;1.000000;8.017691;neutron;1.007121;0.99;-0.11;0.04
0.000000;-0.500000;1.000000;2.000000;alpha;1.005521;-0.99;-0.10;0.03
0.000000;-0.500000;1.000000;3.544240;alpha;1.463729;0.68;0.17;0.71
0.000000;-0.500000;1.000000;2.000000;alpha;0.669784;0.65;0.75;0.13
0.000000;-0.500000;1.000000;2.000000;alpha;1.539442;0.65;-0.75;0.14
0.000000;-0.500000;1.000000;2.100000;neutron;2.368219;-0.40;-0.36;0.84
0.000000;-0.500000;1.000000;2.100000;neutron;1.156571;0.63;0.43;0.64
0.000000;-0.500000;1.000000;2.100000;neutron;1.324073;-0.76;0.29;0.59
0.000000;-0.500000;1.000000;2.100000;neutron;2.065828;-0.05;-0.73;0.69
0.000000;-0.500000;1.000000;2.100000;neutron;2.110397;-0.21;-0.71;0.67
0.000000;-0.500000;1.000000;2.100000;alpha;1.645353;0.38;-0.91;0.16
0.000000;-0.500000;1.000000;2.100000;alpha;1.641998;0.61;0.24;0.76
0.000000;-0.500000;1.000000;2.667496;alpha;1.976732;-0.13;-0.76;0.64
0.000000;-0.500000;1.000000;2.200000;neutron;1.691443;0.59;-0.64;0.50
0.000000;-0.500000;1.000000;2.684487;neutron;1.439332;-0.69;-0.36;0.62
0.000000;-0.500000;1.000000;2.200000;neutron;1.428202;-0.70;0.32;0.64
0.000000;-0.500000;1.000000;8.868999;neutron;1.657880;-0.42;-0.90;0.05
0.000000;-0.500000;1.000000;2.200000;neutron;1.547131;0.65;0.06;0.76
0.000000;-0.500000;1.000000;10.143129;alpha;1.273774;0.79;-0.62;0.04
0.000000;-0.500000;1.000000;3.463399;neutron;1.104833;-0.91;0.42;0.07
0.000000;-0.500000;1.000000;2.300000;neutron;0.631088;0.61;0.79;0.04
0.000000;-0.500000;1.000000;5.356311;neutron;1.678799;0.60;-0.07;0.80
0.000000;-0.500000;1.000000;2.400000;neutron;1.164748;0.86;-0.27;0.44
0.000000;-0.500000;1.000000;2.996220;neutron;1.584558;0.63;-0.51;0.58
0.000000;-0.500000;1.000000;9.905041;neutron;1.085630;0.92;0.02;0.39
0.000000;-0.500000;1.000000;2.400000;alpha;1.171510;-0.85;-0.12;0.51
0.000000;-0.500000;1.000000;2.400000;alpha;1.011145;-0.99;-0.08;0.13
0.000000;-0.500000;1.000000;2.500000;neutron;1.192047;0.84;-0.50;0.20
0.000000;-0.500000;1.000000;9.762788;neutron;2.373899;-0.02;-0.63;0.77
0.000000;-0.500000;1.000000;2.500000;neutron;2.133259;0.19;-0.29;0.94
0.000000;-0.500000;1.000000;7.943276;neutron;1.482591;0.67;-0.71;0.21
0.000000;-0.500000;1.000000;8.608077;neutron;2.044064;0.10;-0.18;0.98
0.000000;-0.500000;1.000000;2.500000;neutron;2.318888;-0.29;-0.65;0.70
0.000000;-0.500000;1.000000;2.500000;alpha;1.506442;-0.66;-0.32;0.67
0.000000;-0.500000;1.000000;5.253724;alpha;2.477155;-0.34;-0.48;0.81
0.000000;-0.500000;1.000000;2.500000;alpha;2.432950;0.34;-0.45;0.82
0.000000;-0.500000;1.000000;2.500000;alpha;2.124149;-0.33;-0.07;0.94
0.000000;-0.500000;1.000000;2.600000;neutron;1.303565;0.77;-0.51;0.39
0.000000;-0.500000;1.000000;2.600000;neutron;1.527177;-0.14;-0.98;0.12
0.000000;-0.500000;1.000000;5.130179;neutron;1.000123;0.25;0.50;0.83
0.000000;-0.500000;1.000000;2.600000;neutron;1.096158;-0.91;0.36;0.19
0.000000;-0.500000;1.000000;2.600000;neutron;1.563183;0.64;-0.61;0.46
0.000000;-0.500000;1.000000;2.600000;alpha;1.123734;-0.89;-0.44;0.10
0.000000;-0.500000;1.000000;10.002018;neutron;0.552790;0.32;0.90;0.29
0.000000;-0.500000;1.000000;2.700000;neutron;1.269411;0.79;0.27;0.55
0.000000;-0.500000;1.000000;2.700000;alpha;2.018921;0.23;-0.74;0.63
0.000000;-0.500000;1.000000;12.539886;neutron;1.215767;-0.82;-0.56;0.09
0.000000;-0.500000;1.000000;2.800000;neutron;2.001494;-0.00;0.04;1.00
0.000000;-0.500000;1.000000;2.800000;neutron;2.142655;0.47;-0.49;0.74
0.000000;-0.500000;1.000000;7.108359;neutron;1.028931;0.97;-0.23;0.05
0.000000;-0.500000;1.000000;2.800000;alpha;2.525094;-0.16;-0.59;0.79
0.000000;-0.500000;1.000000;7.046107;neutron;2.216397;0.05;-0.68;0.73
0.000000;-0.500000;1.000000;2.900000;neutron;1.079177;-0.89;0.46;0.03
0.000000;-0.500000;1.000000;2.900000;neutron;0.709853;-0.54;0.70;0.46
0.000000;-0.500000;1.000000;8.727470;neutron;1.048776;-0.95;-0.20;0.23
0.000000;-0.500000;1.000000;2.900988;neutron;1.161271;0.86;0.31;0.40
0.000000;-0.500000;1.000000;11.314402;neutron;1.013923;0.99;-0.09;0.14
0.500000;-0.500000;1.000000;1.713752;neutron;0.601000;0.55;0.83;0.05
0.500000;-0.500000;1.000000;0.000000;neutron;1.688441;0.89;-0.34;0.31
0.500000;-0.500000;1.000000;5.679851;neutron;0.767826;0.00;0.65;0.76
0.500000;-0.500000;1.000000;9.057257;neutron;2.023978;0.06;0.14;0.99
0.500000;-0.500000;1.000000;0.000000;neutron;0.642293;-0.34;0.78;0.53
0.500000;-0.500000;1.000000;5.274795;alpha;1.633339;0.92;-0.12;0.38
0.500000;-0.500000;1.000000;0.000000;alpha;0.505927;-0.99;-0.07;0.13
0.500000;-0.500000;1.000000;6.130509;neutron;0.576802;-0.15;0.87;0.48
0.500000;-0.500000;1.000000;6.060670;neutron;0.651979;-0.77;-0.62;0.16
0.500000;-0.500000;1.000000;0.100000;neutron;1.760564;0.19;-0.85;0.49
0.500000;-0.500000;1.000000;3.199118;neutron;0.511016;-0.98;-0.09;0.18
0.500000;-0.500000;1.000000;1.845677;neutron;2.043146;-0.19;-0.08;0.98
0.500000;-0.500000;1.000000;7.864685;neutron;1.383634;-0.36;-0.58;0.73
0.500000;-0.500000;1.000000;0.100000;alpha;0.604037;0.56;0.83;0.02
0.500000;-0.500000;1.000000;9.451970;alpha;1.587516;0.32;-0.94;0.08
0.500000;-0.500000;1.000000;0.100000;alpha;1.350636;0.29;0.37;0.88
0.500000;-0.500000;1.000000;5.559314;neutron;0.987015;-0.51;-0.30;0.81
0.500000;-0.500000;1.000000;9.245993;neutron;1.606074;-0.04;-0.93;0.36
0.500000;-0.500000;1.000000;2.507473;neutron;0.520794;-0.05;0.96;0.28
0.500000;-0.500000;1.000000;10.000062;alpha;0.747159;-0.67;0.04;0.74
0.500000;-0.500000;1.000000;9.374324;neutron;1.560202;0.96;-0.10;0.25
0.500000;-0.500000;1.000000;0.300000;neutron;2.250614;0.67;-0.19;0.72
0.500000;-0.500000;1.000000;0.300000;neutron;1.863724;-0.07;-0.80;0.59
0.500000;-0.500000;1.000000;0.300000;neutron;0.555234;-0.43;0.90;0.01
0.500000;-0.500000;1.000000;4.999329;neutron;0.670703;0.13;0.75;0.65
0.500000;-0.500000;1.000000;10.188251;alpha;0.763010;0.75;0.66;0.09
0.500000;-0.500000;1.000000;0.300000;alpha;1.501485;0.72;0.33;0.61
0.500000;-0.500000;1.000000;3.309872;neutron;0.599839;-0.09;0.83;0.55
0.500000;-0.500000;1.000000;0.400000;neutron;0.532167;-0.94;-0.33;0.08
0.500000;-0.500000;1.000000;0.400000;neutron;0.720463;-0.69;-0.49;0.53
0.500000;-0.500000;1.000000;0.400000;neutron;1.639821;0.07;-0.91;0.40
0.500000;-0.500000;1.000000;0.400000;neutron;2.508586;0.50;-0.33;0.80
0.500000;-0.500000;1.000000;3.702462;neutron;1.855213;0.29;-0.81;0.51
0.500000;-0.500000;1.000000;4.480498;alpha;0.952775;0.77;0.52;0.36
0.500000;-0.500000;1.000000;0.400000;alpha;1.839963;-0.27;-0.44;0.86
0.500000;-0.500000;1.000000;0.400000;alpha;0.716016;-0.24;0.70;0.68
0.500000;-0.500000;1.000000;9.970124;neutron;0.596823;0.26;0.84;0.48
0.500000;-0.500000;1.000000;9.711816;neutron;0.830614;-0.34;0.60;0.72
0.500000;-0.500000;1.000000;0.500000;neutron;0.658936;-0.60;0.76;0.26
0.500000;-0.500000;1.000000;7.066896;neutron;1.206234;-0.41;-0.91;0.00
0.500000;-0.500000;1.000000;0.500000;neutron;0.547773;-0.91;-0.06;0.40
0.500000;-0.500000;1.000000;0.500000;neutron;1.194777;0.90;0.42;0.11
0.500000;-0.500000;1.000000;0.500000;neutron;1.284514;-0.39;-0.80;0.46
0.500000;-0.500000;1.000000;0.500000;neutron;0.569174;-0.88;0.39;0.28
0.500000;-0.500000;1.000000;10.233527;alpha;0.518143;-0.96;-0.21;0.16
0.500000;-0.500000;1.000000;0.633854;alpha;0.979784;-0.51;-0.85;0.11
0.500000;-0.500000;1.000000;0.500000;alpha;0.501137;-0.02;1.00;0.07
0.500000;-0.500000;1.000000;0.600000;neutron;0.745527;-0.67;-0.34;0.66
0.500000;-0.500000;1.000000;0.600000;neutron;1.673044;0.67;0.30;0.68
0.500000;-0.500000;1.000000;3.340070;neutron;1.556299;-0.25;-0.96;0.10
0.500000;-0.500000;1.000000;0.600000;neutron;2.555374;0.59;-0.43;0.68
0.500000;-0.500000;1.000000;0.600000;neutron;2.092993;0.05;-0.29;0.96
0.500000;-0.500000;1.000000;2.346165;neutron;2.790859;0.54;-0.45;0.71
0.500000;-0.500000;1.000000;1.184191;alpha;0.688110;-0.73;-0.00;0.69
0.500000;-0.500000;1.000000;0.600000;alpha;2.090884;0.21;-0.72;0.66
0.500000;-0.500000;1.000000;5.909053;alpha;1.753661;0.79;0.29;0.55
0.500000;-0.500000;1.000000;2.686233;neutron;0.585768;-0.85;-0.12;0.51
0.500000;-0.500000;1.000000;10.342522;neutron;0.932002;-0.11;0.54;0.84
0.500000;-0.500000;1.000000;0.700000;neutron;0.668718;-0.32;0.75;0.58
0.500000;-0.500000;1.000000;7.576708;neutron;0.629007;-0.79;-0.18;0.58
0.500000;-0.500000;1.000000;3.716612;neutron;0.936395;0.85;0.53;0.01
0.500000;-0.500000;1.000000;0.700000;alpha;0.732022;-0.12;0.68;0.72
0.500000;-0.500000;1.000000;0.800000;neutron;0.723223;-0.69;0.56;0.45
0.500000;-0.500000;1.000000;9.442129;neutron;1.586167;0.95;0.29;0.15
0.500000;-0.500000;1.000000;0.800000;neutron;2.032325;-0.11;0.14;0.98
0.500000;-0.500000;1.000000;1.071778;neutron;1.508462;0.28;0.33;0.90
0.500000;-0.500000;1.000000;3.639231;neutron;0.614415;0.53;0.81;0.24
0.500000;-0.500000;1.000000;0.800000;alpha;2.151687;0.10;-0.35;0.93
0.500000;-0.500000;1.000000;5.703667;alpha;0.579703;-0.36;0.86;0.36
0.500000;-0.500000;1.000000;5.522988;alpha;1.786421;0.48;-0.84;0.25
0.500000;-0.500000;1.000000;7.556182;neutron;0.505410;-0.99;0.15;0.00
0.500000;-0.500000;1.000000;8.218872;neutron;2.060497;0.23;-0.08;0.97
0.500000;-0.500000;1.000000;0.900000;neutron;1.512426;0.99;0.06;0.12
0.500000;-0.500000;1.000000;0.900000;neutron;2.183706;0.38;0.23;0.89
0.500000;-0.500000;1.000000;0.900000;neutron;1.687813;-0.18;-0.89;0.42
0.500000;-0.500000;1.000000;1.959352;alpha;0.924339;-0.54;0.37;0.76
0.500000;-0.500000;1.000000;0.900000;alpha;1.747686;-0.29;0.14;0.95
0.500000;-0.500000;1.000000;6.007964;neutron;0.688392;-0.73;0.36;0.59
0.500000;-0.500000;1.000000;3.258179;neutron;0.990982;-0.50;0.11;0.86
0.500000;-0.500000;1.000000;2.440286;neutron;1.398743;0.18;0.36;0.92
0.500000;-0.500000;1.000000;2.007592;neutron;0.677929;-0.74;0.47;0.48
0.500000;-0.500000;1.000000;1.000000;neutron;2.035563;0.74;-0.03;0.68
0.500000;-0.500000;1.000000;6.324609;alpha;0.984992;-0.51;0.47;0.72
0.500000;-0.500000;1.000000;5.729112;alpha;1.194776;0.91;0.42;0.01
0.500000;-0.500000;1.000000;5.886013;alpha;1.857652;0.81;-0.05;0.59
0.500000;-0.500000;1.000000;1.100000;neutron;2.098373;0.71;-0.22;0.66
0.500000;-0.500000;1.000000;7.553184;neutron;0.595476;-0.84;0.02;0.54
0.500000;-0.500000;1.000000;1.100000;neutron;2.509966;0.59;-0.13;0.80
0.500000;-0.500000;1.000000;1.100000;neutron;0.798319;-0.63;0.35;0.70
0.500000;-0.500000;1.000000;1.100000;neutron;1.694915;0.89;-0.46;0.04
0.500000;-0.500000;1.000000;1.100000;neutron;1.150105;0.10;0.43;0.90
0.500000;-0.500000;1.000000;5.164073;alpha;1.139638;0.09;0.44;0.89
0.500000;-0.500000;1.000000;1.100000;alpha;2.503460;0.31;-0.52;0.80
0.500000;-0.500000;1.000000;1.553269;neutron;0.779904;-0.64;-0.51;0.58
0.500000;-0.500000;1.000000;1.200000;neutron;1.950889;0.77;-0.44;0.46
0.500000;-0.500000;1.000000;1.200000;neutron;0.513363;-0.97;0.15;0.17
0.500000;-0.500000;1.000000;1.200000;neutron;1.281557;-0.39;0.17;0.90
0.500000;-0.500000;1.000000;1.200000;neutron;0.853782;0.73;0.59;0.35
0.500000;-0.500000;1.000000;1.200000;neutron;2.148233;0.57;0.23;0.79
0.500000;-0.500000;1.000000;1.200000;alpha;2.006906;0.08;-0.00;1.00
0.500000;-0.500000;1.000000;1.200000;alpha;0.837132;-0.60;0.45;0.67
0.500000;-0.500000;1.000000;9.572280;neutron;0.653000;-0.14;0.77;0.63
0.500000;-0.500000;1.000000;8.535350;neutron;1.864825;0.23;-0.80;0.55
0.500000;-0.500000;1.000000;1.300000;neutron;0.809784;-0.60;0.62;0.51
0.500000;-0.500000;1.000000;1.398513;neutron;0.875288;-0.57;-0.75;0.34
0.500000;-0.500000;1.000000;6.580758;neutron;2.020224;-0.14;0.00;0.99
0.500000;-0.500000;1.000000;2.899656;alpha;0.555182;-0.22;0.90;0.37
0.500000;-0.500000;1.000000;1.400000;neutron;2.039385;-0.19;-0.04;0.98
0.500000;-0.500000;1.000000;1.400000;neutron;1.545845;0.12;0.32;0.94
0.500000;-0.500000;1.000000;1.400000;neutron;1.648418;0.40;-0.91;0.11
0.500000;-0.500000;1.000000;2.069697;neutron;0.756780;-0.66;-0.68;0.32
0.500000;-0.500000;1.000000;2.208444;neutron;2.182346;0.69;0.10;0.72
0.500000;-0.500000;1.000000;1.400000;alpha;0.757614;-0.66;-0.67;0.34
0.500000;-0.500000;1.000000;1.400000;alpha;1.988272;-0.22;-0.75;0.62
0.500000;-0.500000;1.000000;10.597249;alpha;0.740374;0.44;0.68;0.59
0.500000;-0.500000;1.000000;2.910575;alpha;1.994892;-0.17;-0.75;0.64
0.500000;-0.500000;1.000000;1.500000;neutron;1.788265;-0.16;-0.84;0.52
0.500000;-0.500000;1.000000;1.500000;neutron;1.742698;0.86;-0.42;0.28
0.500000;-0.500000;1.000000;1.500000;neutron;0.564653;0.18;0.89;0.43
0.500000;-0.500000;1.000000;1.678183;neutron;1.213421;-0.41;-0.30;0.86
0.500000;-0.500000;1.000000;1.500000;neutron;0.512627;-0.98;-0.22;0.02
0.500000;-0.500000;1.000000;10.783512;alpha;0.511095;-0.15;0.98;0.14
0.500000;-0.500000;1.000000;1.500000;alpha;0.514910;-0.97;-0.04;0.24
0.500000;-0.500000;1.000000;1.984365;alpha;2.063687;0.66;-0.73;0.18
0.500000;-0.500000;1.000000;1.500000;alpha;0.554403;-0.43;0.90;0.03
0.500000;-0.500000;1.000000;1.600000;neutron;0.650890;-0.77;-0.46;0.45
0.500000;-0.500000;1.000000;4.068986;neutron;0.567514;0.33;0.88;0.34
0.500000;-0.500000;1.000000;1.600000;neutron;2.264596;0.42;-0.20;0.88
0.500000;-0.500000;1.000000;1.600000;neutron;2.147732;0.36;-0.01;0.93
0.500000;-0.500000;1.000000;1.600000;neutron;0.562683;0.32;0.89;0.33
0.500000;-0.500000;1.000000;1.600000;alpha;2.166316;0.69;0.01;0.72
0.500000;-0.500000;1.000000;1.600000;alpha;2.011478;-0.05;-0.10;0.99
0.500000;-0.500000;1.000000;3.123762;neutron;0.875796;0.73;0.57;0.38
0.500000;-0.500000;1.000000;1.700000;neutron;0.533751;0.33;0.94;0.12
0.500000;-0.500000;1.000000;10.023313;neutron;1.964910;0.76;-0.12;0.64
0.500000;-0.500000;1.000000;1.700000;neutron;0.645027;0.40;0.78;0.49
0.500000;-0.500000;1.000000;1.700000;alpha;1.591903;0.94;-0.22;0.25
0.500000;-0.500000;1.000000;2.791819;alpha;0.716671;0.43;0.70;0.57
0.500000;-0.500000;1.000000;7.478517;alpha;1.928573;0.62;-0.78;0.12
0.500000;-0.500000;1.000000;5.100715;neutron;1.750181;0.86;0.27;0.44
0.500000;-0.500000;1.000000;9.092856;neutron;0.706568;-0.71;0.04;0.71
0.500000;-0.500000;1.000000;4.979235;neutron;0.577180;-0.87;0.50;0.03
0.500000;-0.500000;1.000000;1.800000;neutron;0.768792;-0.56;0.65;0.52
0.500000;-0.500000;1.000000;4.177505;alpha;0.606114;-0.82;-0.54;0.17
0.500000;-0.500000;1.000000;1.800000;alpha;2.083581;-0.10;-0.26;0.96
0.500000;-0.500000;1.000000;1.800000;alpha;1.571515;0.95;-0.26;0.14
0.500000;-0.500000;1.000000;1.900000;neutron;0.501366;-1.00;-0.07;0.03
0.500000;-0.500000;1.000000;1.900000;neutron;0.714390;-0.70;-0.46;0.54
0.500000;-0.500000;1.000000;1.900000;neutron;0.955058;-0.52;-0.40;0.75
0.500000;-0.500000;1.000000;1.900000;neutron;0.735141;-0.20;0.68;0.71
0.500000;-0.500000;1.000000;1.900000;neutron;0.582911;0.34;0.86;0.39
0.500000;-0.500000;1.000000;8.368432;neutron;0.668464;-0.75;-0.02;0.66
0.500000;-0.500000;1.000000;1.900000;alpha;0.763098;-0.51;0.66;0.55
0.500000;-0.500000;1.000000;1.900000;alpha;1.545615;-0.23;-0.97;0.08
0.500000;-0.500000;1.000000;2.000000;neutron;0.865984;-0.58;-0.82;0.02
0.500000;-0.500000;1.000000;11.450632;neutron;0.614189;-0.48;0.81;0.33
0.500000;-0.500000;1.000000;2.827602;neutron;1.488177;0.68;0.34;0.65
0.500000;-0.500000;1.000000;2.000000;neutron;1.658816;-0.30;-0.01;0.95
0.500000;-0.500000;1.000000;8.017691;neutron;1.510682;0.99;-0.11;0.04
0.500000;-0.500000;1.000000;2.000000;alpha;0.502760;-0.99;-0.10;0.03
0.500000;-0.500000;1.000000;3.544240;alpha;2.195593;0.68;0.17;0.71
0.500000;-0.500000;1.000000;2.000000;alpha;0.669784;0.65;0.75;0.13
0.500000;-0.500000;1.000000;2.000000;alpha;2.004855;0.65;-0.75;0.14
0.500000;-0.500000;1.000000;2.100000;neutron;1.253809;-0.40;-0.36;0.84
0.500000;-0.500000;1.000000;2.100000;neutron;1.156571;0.63;0.43;0.64
0.500000;-0.500000;1.000000;2.100000;neutron;0.662036;-0.76;0.29;0.59
0.500000;-0.500000;1.000000;2.100000;neutron;2.065828;-0.05;-0.73;0.69
0.500000;-0.500000;1.000000;2.100000;neutron;2.110397;-0.21;-0.71;0.67
0.500000;-0.500000;1.000000;2.100000;alpha;1.645353;0.38;-0.91;0.16
0.500000;-0.500000;1.000000;2.100000;alpha;2.058616;0.61;0.24;0.76
0.500000;-0.500000;1.000000;2.667496;alpha;1.976732;-0.13;-0.76;0.64
0.500000;-0.500000;1.000000;2.200000;neutron;2.360352;0.59;-0.64;0.50
0.500000;-0.500000;1.000000;2.684487;neutron;0.719666;-0.69;-0.36;0.62
0.500000;-0.500000;1.000000;2.200000;neutron;0.714101;-0.70;0.32;0.64
0.500000;-0.500000;1.000000;8.868999;neutron;1.181256;-0.42;-0.90;0.05
0.500000;-0.500000;1.000000;2.200000;neutron;2.320696;0.65;0.06;0.76
0.500000;-0.500000;1.000000;10.143129;alpha;1.910661;0.79;-0.62;0.04
0.500000;-0.500000;1.000000;3.463399;neutron;0.552416;-0.91;0.42;0.07
0.500000;-0.500000;1.000000;2.300000;neutron;0.631088;0.61;0.79;0.04
0.500000;-0.500000;1.000000;5.356311;neutron;2.499641;0.60;-0.07;0.80
0.500000;-0.500000;1.000000;2.400000;neutron;1.747122;0.86;-0.27;0.44
0.500000;-0.500000;1.000000;2.996220;neutron;2.376838;0.63;-0.51;0.58
0.500000;-0.500000;1.000000;9.905041;neutron;1.628445;0.92;0.02;0.39
0.500000;-0.500000;1.000000;2.400000;alpha;0.585755;-0.85;-0.12;0.51
0.500000;-0.500000;1.000000;2.400000;alpha;0.505572;-0.99;-0.08;0.13
0.500000;-0.500000;1.000000;2.500000;neutron;1.788070;0.84;-0.50;0.20
0.500000;-0.500000;1.000000;9.762788;neutron;2.373899;-0.02;-0.63;0.77
0.500000;-0.500000;1.000000;2.500000;neutron;2.133259;0.19;-0.29;0.94
0.500000;-0.500000;1.000000;7.943276;neutron;2.121735;0.67;-0.71;0.21
0.500000;-0.500000;1.000000;8.608077;neutron;2.044064;0.10;-0.18;0.98
0.500000;-0.500000;1.000000;2.500000;neutron;1.708828;-0.29;-0.65;0.70
0.500000;-0.500000;1.000000;2.500000;alpha;0.753221;-0.66;-0.32;0.67
0.500000;-0.500000;1.000000;5.253724;alpha;1.481338;-0.34;-0.48;0.81
0.500000;-0.500000;1.000000;2.500000;alpha;2.432950;0.34;-0.45;0.82
0.500000;-0.500000;1.000000;2.500000;alpha;1.520510;-0.33;-0.07;0.94
0.500000;-0.500000;1.000000;2.600000;neutron;1.955347;0.77;-0.51;0.39
0.500000;-0.500000;1.000000;2.600000;neutron;1.527177;-0.14;-0.98;0.12
0.500000;-0.500000;1.000000;5.130179;neutron;1.000123;0.25;0.50;0.83
0.500000;-0.500000;1.000000;2.600000;neutron;0.548079;-0.91;0.36;0.19
0.500000;-0.500000;1.000000;2.600000;neutron;2.344774;0.64;-0.61;0.46
0.500000;-0.500000;1.000000;2.600000;alpha;0.561867;-0.89;-0.44;0.10
0.500000;-0.500000;1.000000;10.002018;neutron;0.552790;0.32;0.90;0.29
0.500000;-0.500000;1.000000;2.700000;neutron;1.854795;0.79;0.27;0.55
0.500000;-0.500000;1.000000;2.700000;alpha;2.018921;0.23;-0.74;0.63
0.500000;-0.500000;1.000000;12.539886;neutron;0.607884;-0.82;-0.56;0.09
0.500000;-0.500000;1.000000;2.800000;neutron;2.001494;-0.00;0.04;1.00
0.500000;-0.500000;1.000000;2.800000;neutron;2.718048;0.47;-0.49;0.74
0.500000;-0.500000;1.000000;7.108359;neutron;1.543397;0.97;-0.23;0.05
0.500000;-0.500000;1.000000;2.800000;alpha;2.525094;-0.16;-0.59;0.79
0.500000;-0.500000;1.000000;7.046107;neutron;2.216397;0.05;-0.68;0.73
0.500000;-0.500000;1.000000;2.900000;neutron;0.564508;-0.89;0.46;0.03
0.500000;-0.500000;1.000000;2.900000;neutron;0.709853;-0.54;0.70;0.46
0.500000;-0.500000;1.000000;8.727470;neutron;0.524388;-0.95;-0.20;0.23
0.500000;-0.500000;1.000000;2.900988;neutron;1.592760;0.86;0.31;0.40
0.500000;-0.500000;1.000000;11.314402;neutron;1.520884;0.99;-0.09;0.14
1.000000;-0.500000;1.000000;1.713752;neutron;0.601000;0.55;0.83;0.05
1.000000;-0.500000;1.000000;0.000000;neutron;2.251254;0.89;-0.34;0.31
1.000000;-0.500000;1.000000;5.679851;neutron;0.767826;0.00;0.65;0.76
1.000000;-0.500000;1.000000;6.099032;neutron;0.000000;0.46;0.87;-0.19
1.000000;-0.500000;1.000000;9.057257;neutron;2.023978;0.06;0.14;0.99
1.000000;-0.500000;1.000000;0.000000;neutron;0.000000;0.74;-0.22;-0.64
1.000000;-0.500000;1.000000;0.000000;neutron;0.000000;-0.34;0.78;0.53
1.000000;-0.500000;1.000000;5.274795;alpha;2.177785;0.92;-0.12;0.38
1.000000;-0.500000;1.000000;1.065226;alpha;0.000000;0.84;0.54;-0.02
1.000000;-0.500000;1.000000;0.000000;alpha;0.000000;-0.99;-0.07;0.13
1.000000;-0.500000;1.000000;1.409978;alpha;0.000000;0.75;-0.67;-0.04
1.000000;-0.500000;1.000000;6.130509;neutron;0.000000;-0.15;0.87;0.48
1.000000;-0.500000;1.000000;0.100000;neutron;0.000000;0.96;0.21;-0.21
1.000000;-0.500000;1.000000;6.060670;neutron;0.000000;-0.77;-0.62;0.16
1.000000;-0.500000;1.000000;0.100000;neutron;1.760564;0.19;-0.85;0.49
1.000000;-0.500000;1.000000;3.199118;neutron;0.000000;-0.98;-0.09;0.18
1.000000;-0.500000;1.000000;1.845677;neutron;0.000000;-0.19;-0.08;0.98
1.000000;-0.500000;1.000000;0.100000;neutron;0.000000;0.55;0.79;-0.27
1.000000;-0.500000;1.000000;7.864685;neutron;0.000000;-0.36;-0.58;0.73
1.000000;-0.500000;1.000000;0.100000;alpha;0.604037;0.56;0.83;0.02
1.000000;-0.500000;1.000000;9.451970;alpha;1.587516;0.32;-0.94;0.08
1.000000;-0.500000;1.000000;0.100000;alpha;1.350636;0.29;0.37;0.88
1.000000;-0.500000;1.000000;1.839257;alpha;0.000000;0.20;0.42;-0.89
1.000000;-0.500000;1.000000;0.100000;alpha;0.000000;0.99;-0.12;-0.01
1.000000;-0.500000;1.000000;9.552162;neutron;0.000000;0.56;0.81;-0.17
1.000000;-0.500000;1.000000;5.559314;neutron;0.000000;-0.51;-0.30;0.81
1.000000;-0.500000;1.000000;9.245993;neutron;0.000000;-0.04;-0.93;0.36
1.000000;-0.500000;1.000000;2.507473;neutron;0.000000;-0.05;0.96;0.28
1.000000;-0.500000;1.000000;0.200000;neutron;0.000000;0.92;0.30;-0.26
1.000000;-0.500000;1.000000;0.200000;alpha;0.000000;0.69;0.50;-0.53
1.000000;-0.500000;1.000000;7.001156;alpha;0.000000;0.55;-0.67;-0.50
1.000000;-0.500000;1.000000;10.000062;alpha;0.000000;-0.67;0.04;0.74
1.000000;-0.500000;1.000000;0.200000;alpha;0.000000;0.69;-0.51;-0.51
