Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;-1.250000;0.750000;-0.250000;-0.418009;-0.194630;0.887349;0.247142;10.834006
neutron;-1.250000;0.750000;0.250000;-0.418009;-0.194630;0.887349;0.686416;10.834006
neutron;-1.250000;0.750000;0.750000;-0.418009;-0.194630;0.887349;0.686416;10.834006
neutron;-1.250000;0.750000;1.250000;-0.418009;-0.194630;0.887349;0.686416;10.834006
neutron;-0.750000;-0.250000;1.250000;-0.418009;-0.194630;0.887349;2.253906;10.623117
neutron;-0.750000;0.250000;1.250000;-0.418009;-0.194630;0.887349;2.253906;10.623117
neutron;-0.750000;0.750000;1.250000;-0.418009;-0.194630;0.887349;1.002751;10.623117
neutron;-0.250000;-0.250000;1.250000;-0.418009;-0.194630;0.887349;2.253906;10.623117
neutron;-0.250000;0.250000;1.250000;-0.418009;-0.194630;0.887349;2.253906;10.623117
neutron;-0.250000;0.750000;1.250000;-0.418009;-0.194630;0.887349;1.002751;10.623117
neutron;0.250000;-0.250000;1.250000;-0.418009;-0.194630;0.887349;1.512480;10.623117
neutron;0.250000;0.250000;1.250000;-0.418009;-0.194630;0.887349;1.512480;10.623117
neutron;0.250000;0.750000;1.250000;-0.418009;-0.194630;0.887349;1.002751;10.623117
neutron;0.750000;-0.250000;1.250000;-0.418009;-0.194630;0.887349;0.316335;10.623117
neutron;0.750000;0.250000;1.250000;-0.418009;-0.194630;0.887349;0.316335;10.623117
neutron;0.750000;0.750000;1.250000;-0.418009;-0.194630;0.887349;0.316335;10.623117
neutron;-0.750000;-0.250000;-1.250000;0.181649;0.895461;-0.406390;0.222384;0.410115
neutron;-0.750000;0.250000;-1.250000;0.181649;0.895461;-0.406390;0.761109;0.410115
neutron;-0.750000;0.750000;-1.250000;0.181649;0.895461;-0.406390;0.761109;0.410115
neutron;-0.750000;1.250000;-1.250000;0.181649;0.895461;-0.406390;0.761109;0.410115
neutron;-0.750000;1.250000;-0.750000;0.181649;0.895461;-0.406390;1.097096;0.186124
neutron;-0.750000;1.250000;-0.250000;0.181649;0.895461;-0.406390;1.097096;0.186124
neutron;-0.750000;1.250000;0.250000;0.181649;0.895461;-0.406390;1.097096;0.186124
neutron;-0.750000;1.250000;0.750000;0.181649;0.895461;-0.406390;0.335988;0.186124
neutron;-0.750000;1.750000;-1.250000;0.181649;0.895461;-0.406390;0.538725;0.558371
neutron;-0.750000;1.750000;-0.750000;0.181649;0.895461;-0.406390;0.538725;0.558371
neutron;-0.750000;1.750000;-0.250000;0.181649;0.895461;-0.406390;0.538725;0.558371
neutron;-0.750000;1.750000;0.250000;0.181649;0.895461;-0.406390;0.538725;0.558371
neutron;-0.250000;-0.250000;-1.250000;0.181649;0.895461;-0.406390;0.222384;0.410115
neutron;-0.250000;0.250000;-1.250000;0.181649;0.895461;-0.406390;0.780755;0.410115
neutron;-0.250000;0.750000;-1.250000;0.181649;0.895461;-0.406390;1.339127;0.410115
neutron;-0.250000;1.250000;-1.250000;0.181649;0.895461;-0.406390;1.897498;0.410115
neutron;-0.250000;1.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;-0.250000;1.250000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;-0.250000;1.250000;0.250000;0.181649;0.895461;-0.406390;1.566334;0.186124
neutron;-0.250000;1.250000;0.750000;0.181649;0.895461;-0.406390;0.335988;0.186124
neutron;-0.250000;1.750000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;-0.250000;1.750000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;-0.250000;1.750000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;-0.250000;1.750000;0.250000;0.181649;0.895461;-0.406390;1.007963;0.558371
neutron;-0.250000;2.250000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;-0.250000;2.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;-0.250000;2.250000;-0.250000;0.181649;0.895461;-0.406390;1.679938;0.930619
neutron;-0.250000;2.250000;0.250000;0.181649;0.895461;-0.406390;0.449591;0.930619
neutron;0.250000;-0.250000;-1.250000;0.181649;0.895461;-0.406390;0.222384;0.410115
neutron;0.250000;0.250000;-1.250000;0.181649;0.895461;-0.406390;0.780755;0.410115
neutron;0.250000;0.750000;-1.250000;0.181649;0.895461;-0.406390;1.339127;0.410115
neutron;0.250000;1.250000;-1.250000;0.181649;0.895461;-0.406390;1.897498;0.410115
neutron;0.250000;1.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;0.250000;1.250000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;0.250000;1.250000;0.250000;0.181649;0.895461;-0.406390;1.566334;0.186124
neutron;0.250000;1.250000;0.750000;0.181649;0.895461;-0.406390;0.335988;0.186124
neutron;0.250000;1.750000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.250000;1.750000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.250000;1.750000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.250000;1.750000;0.250000;0.181649;0.895461;-0.406390;1.007963;0.558371
neutron;0.250000;2.250000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;0.250000;2.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;0.250000;2.250000;-0.250000;0.181649;0.895461;-0.406390;1.679938;0.930619
neutron;0.250000;2.250000;0.250000;0.181649;0.895461;-0.406390;0.449591;0.930619
neutron;0.750000;-0.250000;-1.250000;0.181649;0.895461;-0.406390;0.222384;0.410115
neutron;0.750000;0.250000;-1.250000;0.181649;0.895461;-0.406390;0.780755;0.410115
neutron;0.750000;0.750000;-1.250000;0.181649;0.895461;-0.406390;1.339127;0.410115
neutron;0.750000;1.250000;-1.250000;0.181649;0.895461;-0.406390;1.897498;0.410115
neutron;0.750000;1.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;0.750000;1.250000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.186124
neutron;0.750000;1.250000;0.250000;0.181649;0.895461;-0.406390;1.566334;0.186124
neutron;0.750000;1.250000;0.750000;0.181649;0.895461;-0.406390;0.335988;0.186124
